 1.15755627e-01 1.33993652e-02 1.55105192e-03 1.79542987e-04 2.07831111e-05
 1.18971061e-01 1.41541134e-02 1.68392989e-03 2.00338926e-04 2.38345345e-05
 1.22186495e-01 1.49295396e-02 1.82418812e-03 2.22891153e-04 2.72342888e-05
 1.25401929e-01 1.57256439e-02 1.97202608e-03 2.47295875e-04 3.10113798e-05
 1.28617363e-01 1.65424262e-02 2.12764324e-03 2.73651863e-04 3.51963811e-05
 1.31832797e-01 1.73798865e-02 2.29123905e-03 3.02060454e-04 3.98214746e-05
 1.35048232e-01 1.82380248e-02 2.46301300e-03 3.32625550e-04 4.49204923e-05
 1.38263666e-01 1.91168412e-02 2.64316454e-03 3.65453618e-04 5.05289569e-05
 1.41479100e-01 2.00163356e-02 2.83189315e-03 4.00653693e-04 5.66841237e-05
 1.44694534e-01 2.09365081e-02 3.02939828e-03 4.38337371e-04 6.34250216e-05
 1.47909968e-01 2.18773586e-02 3.23587941e-03 4.78618819e-04 7.07924941e-05
 1.51125402e-01 2.28388871e-02 3.45153599e-03 5.21614764e-04 7.88292409e-05
 1.54340836e-01 2.38210937e-02 3.67656751e-03 5.67444503e-04 8.75798590e-05
 1.57556270e-01 2.48239782e-02 3.91117342e-03 6.16229896e-04 9.70908839e-05
 1.60771704e-01 2.58475409e-02 4.15555319e-03 6.68095369e-04 1.07410831e-04
 1.63987138e-01 2.68917815e-02 4.40990629e-03 7.23167913e-04 1.18590237e-04
 1.67202572e-01 2.79567002e-02 4.67443219e-03 7.81577086e-04 1.30681699e-04
 1.70418006e-01 2.90422969e-02 4.94933034e-03 8.43455010e-04 1.43739921e-04
 1.73633441e-01 3.01485717e-02 5.23480022e-03 9.08936373e-04 1.57821750e-04
 1.76848875e-01 3.12755244e-02 5.53104130e-03 9.78158429e-04 1.72986217e-04
 1.80064309e-01 3.24231553e-02 5.83825304e-03 1.05126100e-03 1.89294585e-04
 1.83279743e-01 3.35914641e-02 6.15663490e-03 1.12838646e-03 2.06810380e-04
 1.86495177e-01 3.47804510e-02 6.48638636e-03 1.20967977e-03 2.25599443e-04
 1.89710611e-01 3.59901159e-02 6.82770687e-03 1.29528844e-03 2.45729962e-04
 1.92926045e-01 3.72204588e-02 7.18079592e-03 1.38536256e-03 2.67272519e-04
 1.96141479e-01 3.84714798e-02 7.54585296e-03 1.48005476e-03 2.90300130e-04
 1.99356913e-01 3.97431788e-02 7.92307745e-03 1.57952026e-03 3.14888284e-04
 2.02572347e-01 4.10355559e-02 8.31266888e-03 1.68391685e-03 3.41114988e-04
 2.05787781e-01 4.23486110e-02 8.71482669e-03 1.79340485e-03 3.69060805e-04
 2.09003215e-01 4.36823441e-02 9.12975037e-03 1.90814718e-03 3.98808897e-04
 2.12218650e-01 4.50367552e-02 9.55763937e-03 2.02830932e-03 4.30445065e-04
 2.15434084e-01 4.64118444e-02 9.99869316e-03 2.15405930e-03 4.64057791e-04
 2.18649518e-01 4.78076116e-02 1.04531112e-02 2.28556773e-03 4.99738281e-04
 2.21864952e-01 4.92240568e-02 1.09210930e-02 2.42300777e-03 5.37580502e-04
 2.25080386e-01 5.06611801e-02 1.14028380e-02 2.56655517e-03 5.77681228e-04
 2.28295820e-01 5.21189814e-02 1.18985456e-02 2.71638822e-03 6.20140076e-04
 2.31511254e-01 5.35974607e-02 1.24084153e-02 2.87268780e-03 6.65059554e-04
 2.34726688e-01 5.50966181e-02 1.29326467e-02 3.03563733e-03 7.12545096e-04
 2.37942122e-01 5.66164535e-02 1.34714391e-02 3.20542281e-03 7.62705105e-04
 2.41157556e-01 5.81569669e-02 1.40249920e-02 3.38223280e-03 8.15650998e-04
 2.44372990e-01 5.97181584e-02 1.45935050e-02 3.56625844e-03 8.71497240e-04
 2.47588424e-01 6.13000279e-02 1.51771773e-02 3.75769342e-03 9.30361394e-04
 2.50803859e-01 6.29025754e-02 1.57762086e-02 3.95673400e-03 9.92364154e-04
 2.54019293e-01 6.45258010e-02 1.63907983e-02 4.16357900e-03 1.05762939e-03
 2.57234727e-01 6.61697046e-02 1.70211459e-02 4.37842981e-03 1.12628420e-03
 2.60450161e-01 6.78342862e-02 1.76674508e-02 4.60149039e-03 1.19845891e-03
 2.63665595e-01 6.95195459e-02 1.83299124e-02 4.83296726e-03 1.27428719e-03
 2.66881029e-01 7.12254836e-02 1.90087304e-02 5.07306952e-03 1.35390601e-03
 2.70096463e-01 7.29520993e-02 1.97041040e-02 5.32200880e-03 1.43745575e-03
 2.73311897e-01 7.46993931e-02 2.04162328e-02 5.57999933e-03 1.52508020e-03
 2.76527331e-01 7.64673649e-02 2.11453163e-02 5.84725789e-03 1.61692662e-03
 2.79742765e-01 7.82560147e-02 2.18915540e-02 6.12400384e-03 1.71314577e-03
 2.82958199e-01 8.00653426e-02 2.26551452e-02 6.41045908e-03 1.81389196e-03
 2.86173633e-01 8.18953485e-02 2.34362894e-02 6.70684810e-03 1.91932309e-03
 2.89389068e-01 8.37460324e-02 2.42351862e-02 7.01339794e-03 2.02960069e-03
 2.92604502e-01 8.56173944e-02 2.50520350e-02 7.33033822e-03 2.14488996e-03
 2.95819936e-01 8.75094344e-02 2.58870352e-02 7.65790110e-03 2.26535981e-03
 2.99035370e-01 8.94221524e-02 2.67403864e-02 7.99632134e-03 2.39118291e-03
 3.02250804e-01 9.13555484e-02 2.76122880e-02 8.34583623e-03 2.52253571e-03
 3.05466238e-01 9.33096225e-02 2.85029394e-02 8.70668566e-03 2.65959851e-03
 3.08681672e-01 9.52843746e-02 2.94125401e-02 9.07911205e-03 2.80255549e-03
 3.11897106e-01 9.72798048e-02 3.03412896e-02 9.46336042e-03 2.95159473e-03
 3.15112540e-01 9.92959130e-02 3.12893874e-02 9.85967834e-03 3.10690829e-03
 3.18327974e-01 1.01332699e-01 3.22570329e-02 1.02683159e-02 3.26869221e-03
 3.21543408e-01 1.03390163e-01 3.32444255e-02 1.06895259e-02 3.43714659e-03
 3.24758842e-01 1.05468306e-01 3.42517649e-02 1.11235635e-02 3.61247561e-03
 3.27974277e-01 1.07567126e-01 3.52792503e-02 1.15706866e-02 3.79488757e-03
 3.31189711e-01 1.09686624e-01 3.63270814e-02 1.20311556e-02 3.98459493e-03
 3.34405145e-01 1.11826801e-01 3.73954575e-02 1.25052334e-02 4.18181438e-03
 3.37620579e-01 1.13987655e-01 3.84845781e-02 1.29931855e-02 4.38676682e-03
 3.40836013e-01 1.16169188e-01 3.95946427e-02 1.34952802e-02 4.59967748e-03
 3.44051447e-01 1.18371398e-01 4.07258508e-02 1.40117879e-02 4.82077590e-03
 3.47266881e-01 1.20594287e-01 4.18784018e-02 1.45429820e-02 5.05029599e-03
 3.50482315e-01 1.22837853e-01 4.30524952e-02 1.50891382e-02 5.28847608e-03
 3.53697749e-01 1.25102098e-01 4.42483304e-02 1.56505349e-02 5.53555896e-03
 3.56913183e-01 1.27387020e-01 4.54661070e-02 1.62274530e-02 5.79179189e-03
 3.60128617e-01 1.29692621e-01 4.67060243e-02 1.68201760e-02 6.05742671e-03
 3.63344051e-01 1.32018900e-01 4.79682819e-02 1.74289899e-02 6.33271980e-03
 3.66559486e-01 1.34365856e-01 4.92530792e-02 1.80541834e-02 6.61793217e-03
 3.69774920e-01 1.36733491e-01 5.05606157e-02 1.86960476e-02 6.91332950e-03
 3.72990354e-01 1.39121804e-01 5.18910909e-02 1.93548763e-02 7.21918217e-03
 3.76205788e-01 1.41530795e-01 5.32447041e-02 2.00309659e-02 7.53576529e-03
 3.79421222e-01 1.43960464e-01 5.46216550e-02 2.07246151e-02 7.86335878e-03
 3.82636656e-01 1.46410810e-01 5.60221429e-02 2.14361254e-02 8.20224735e-03
 3.85852090e-01 1.48881835e-01 5.74463674e-02 2.21658009e-02 8.55272061e-03
 3.89067524e-01 1.51373538e-01 5.88945278e-02 2.29139481e-02 8.91507306e-03
 3.92282958e-01 1.53885919e-01 6.03668236e-02 2.36808762e-02 9.28960415e-03
 3.95498392e-01 1.56418978e-01 6.18634544e-02 2.44668968e-02 9.67661834e-03
 3.98713826e-01 1.58972715e-01 6.33846196e-02 2.52723242e-02 1.00764251e-02
 4.01929260e-01 1.61547130e-01 6.49305187e-02 2.60974753e-02 1.04893390e-02
 4.05144695e-01 1.64142224e-01 6.65013510e-02 2.69426695e-02 1.09156796e-02
 4.08360129e-01 1.66757995e-01 6.80973161e-02 2.78082288e-02 1.13557719e-02
 4.11575563e-01 1.69394444e-01 6.97186135e-02 2.86944776e-02 1.18099458e-02
 4.14790997e-01 1.72051571e-01 7.13654426e-02 2.96017431e-02 1.22785365e-02
 4.18006431e-01 1.74729376e-01 7.30380029e-02 3.05303549e-02 1.27618847e-02
 4.21221865e-01 1.77427860e-01 7.47364939e-02 3.14806453e-02 1.32603361e-02
 4.24437299e-01 1.80147021e-01 7.64611149e-02 3.24529491e-02 1.37742421e-02
 4.27652733e-01 1.82886860e-01 7.82120656e-02 3.34476036e-02 1.43039591e-02
 4.30868167e-01 1.85647378e-01 7.99895453e-02 3.44649488e-02 1.48498493e-02
 4.34083601e-01 1.88428573e-01 8.17937535e-02 3.55053271e-02 1.54122802e-02
 4.37299035e-01 1.91230446e-01 8.36248897e-02 3.65690836e-02 1.59916250e-02
 4.40514469e-01 1.94052998e-01 8.54831534e-02 3.76565660e-02 1.65882622e-02
 4.43729904e-01 1.96896227e-01 8.73687439e-02 3.87681243e-02 1.72025761e-02
 4.46945338e-01 1.99760135e-01 8.92818609e-02 3.99041115e-02 1.78349566e-02
 4.50160772e-01 2.02644720e-01 9.12227037e-02 4.10648827e-02 1.84857993e-02
 4.53376206e-01 2.05549984e-01 9.31914718e-02 4.22507959e-02 1.91555055e-02
 4.56591640e-01 2.08475926e-01 9.51883647e-02 4.34622116e-02 1.98444824e-02
 4.59807074e-01 2.11422545e-01 9.72135819e-02 4.46994926e-02 2.05531429e-02
 4.63022508e-01 2.14389843e-01 9.92673228e-02 4.59630048e-02 2.12819057e-02
 4.66237942e-01 2.17377819e-01 1.01349787e-01 4.72531161e-02 2.20311956e-02
 4.69453376e-01 2.20386472e-01 1.03461174e-01 4.85701972e-02 2.28014431e-02
 4.72668810e-01 2.23415804e-01 1.05601682e-01 4.99146216e-02 2.35930848e-02
 4.75884244e-01 2.26465814e-01 1.07771513e-01 5.12867649e-02 2.44065634e-02
 4.79099678e-01 2.29536502e-01 1.09970864e-01 5.26870057e-02 2.52423275e-02
 4.82315113e-01 2.32627868e-01 1.12199936e-01 5.41157249e-02 2.61008319e-02
 4.85530547e-01 2.35739912e-01 1.14458928e-01 5.55733060e-02 2.69825376e-02
 4.88745981e-01 2.38872634e-01 1.16748040e-01 5.70601351e-02 2.78879117e-02
 4.91961415e-01 2.42026034e-01 1.19067470e-01 5.85766010e-02 2.88174275e-02
 4.95176849e-01 2.45200112e-01 1.21417419e-01 6.01230948e-02 2.97715646e-02
 4.98392283e-01 2.48394868e-01 1.23798085e-01 6.17000103e-02 3.07508090e-02
 5.01607717e-01 2.51610302e-01 1.26209669e-01 6.33077440e-02 3.17556529e-02
 5.04823151e-01 2.54846414e-01 1.28652370e-01 6.49466947e-02 3.27865951e-02
 5.08038585e-01 2.58103204e-01 1.31126387e-01 6.66172639e-02 3.38441405e-02
 5.11254019e-01 2.61380672e-01 1.33631919e-01 6.83198558e-02 3.49288009e-02
 5.14469453e-01 2.64678818e-01 1.36169167e-01 7.00548769e-02 3.60410942e-02
 5.17684887e-01 2.67997643e-01 1.38738330e-01 7.18227365e-02 3.71815453e-02
 5.20900322e-01 2.71337145e-01 1.41339606e-01 7.36238462e-02 3.83506852e-02
 5.24115756e-01 2.74697325e-01 1.43973196e-01 7.54586205e-02 3.95490519e-02
 5.27331190e-01 2.78078184e-01 1.46639299e-01 7.73274762e-02 4.07771900e-02
 5.30546624e-01 2.81479720e-01 1.49338115e-01 7.92308328e-02 4.20356508e-02
 5.33762058e-01 2.84901934e-01 1.52069843e-01 8.11691122e-02 4.33249924e-02
 5.36977492e-01 2.88344827e-01 1.54834682e-01 8.31427392e-02 4.46457796e-02
 5.40192926e-01 2.91808397e-01 1.57632832e-01 8.51521408e-02 4.59985841e-02
 5.43408360e-01 2.95292646e-01 1.60464492e-01 8.71977467e-02 4.73839845e-02
 5.46623794e-01 2.98797572e-01 1.63329863e-01 8.92799893e-02 4.88025665e-02
 5.49839228e-01 3.02323177e-01 1.66229142e-01 9.13993033e-02 5.02549224e-02
 5.53054662e-01 3.05869460e-01 1.69162531e-01 9.35561263e-02 5.17416518e-02
 5.56270096e-01 3.09436420e-01 1.72130227e-01 9.57508982e-02 5.32633614e-02
 5.59485531e-01 3.13024059e-01 1.75132432e-01 9.79840614e-02 5.48206646e-02
 5.62700965e-01 3.16632376e-01 1.78169343e-01 1.00256061e-01 5.64141824e-02
 5.65916399e-01 3.20261370e-01 1.81241161e-01 1.02567345e-01 5.80445427e-02
 5.69131833e-01 3.23911043e-01 1.84348086e-01 1.04918364e-01 5.97123807e-02
 5.72347267e-01 3.27581394e-01 1.87490315e-01 1.07309570e-01 6.14183389e-02
 5.75562701e-01 3.31272423e-01 1.90668050e-01 1.09741418e-01 6.31630670e-02
 5.78778135e-01 3.34984130e-01 1.93881490e-01 1.12214367e-01 6.49472221e-02
 5.81993569e-01 3.38716515e-01 1.97130833e-01 1.14728877e-01 6.67714687e-02
 5.85209003e-01 3.42469577e-01 2.00416280e-01 1.17285411e-01 6.86364787e-02
 5.88424437e-01 3.46243318e-01 2.03738030e-01 1.19884436e-01 7.05429315e-02
 5.91639871e-01 3.50037737e-01 2.07096282e-01 1.22526418e-01 7.24915140e-02
 5.94855305e-01 3.53852834e-01 2.10491236e-01 1.25211828e-01 7.44829205e-02
 5.98070740e-01 3.57688610e-01 2.13923091e-01 1.27941141e-01 7.65178530e-02
 6.01286174e-01 3.61545063e-01 2.17392047e-01 1.30714832e-01 7.85970213e-02
 6.04501608e-01 3.65422194e-01 2.20898304e-01 1.33533380e-01 8.07211427e-02
 6.07717042e-01 3.69320003e-01 2.24442060e-01 1.36397265e-01 8.28909421e-02
 6.10932476e-01 3.73238490e-01 2.28023515e-01 1.39306970e-01 8.51071524e-02
 6.14147910e-01 3.77177655e-01 2.31642869e-01 1.42262984e-01 8.73705141e-02
 6.17363344e-01 3.81137499e-01 2.35300321e-01 1.45265793e-01 8.96817756e-02
 6.20578778e-01 3.85118020e-01 2.38996070e-01 1.48315889e-01 9.20416933e-02
 6.23794212e-01 3.89119219e-01 2.42730317e-01 1.51413767e-01 9.44510313e-02
 6.27009646e-01 3.93141097e-01 2.46503260e-01 1.54559922e-01 9.69105619e-02
 6.30225080e-01 3.97183652e-01 2.50315099e-01 1.57754853e-01 9.94210651e-02
 6.33440514e-01 4.01246885e-01 2.54166033e-01 1.60999063e-01 1.01983329e-01
 6.36655949e-01 4.05330797e-01 2.58056263e-01 1.64293055e-01 1.04598151e-01
 6.39871383e-01 4.09435386e-01 2.61985987e-01 1.67637336e-01 1.07266334e-01
 6.43086817e-01 4.13560654e-01 2.65955404e-01 1.71032414e-01 1.09988691e-01
 6.46302251e-01 4.17706599e-01 2.69964715e-01 1.74478803e-01 1.12766043e-01
 6.49517685e-01 4.21873223e-01 2.74014119e-01 1.77977016e-01 1.15599220e-01
 6.52733119e-01 4.26060525e-01 2.78103815e-01 1.81527571e-01 1.18489057e-01
 6.55948553e-01 4.30268504e-01 2.82234003e-01 1.85130986e-01 1.21436402e-01
 6.59163987e-01 4.34497162e-01 2.86404882e-01 1.88787784e-01 1.24442108e-01
 6.62379421e-01 4.38746498e-01 2.90616651e-01 1.92498489e-01 1.27507038e-01
 6.65594855e-01 4.43016511e-01 2.94869511e-01 1.96263629e-01 1.30632062e-01
 6.68810289e-01 4.47307203e-01 2.99163660e-01 2.00083734e-01 1.33818060e-01
 6.72025723e-01 4.51618573e-01 3.03499298e-01 2.03959335e-01 1.37065920e-01
 6.75241158e-01 4.55950621e-01 3.07876625e-01 2.07890969e-01 1.40376538e-01
 6.78456592e-01 4.60303347e-01 3.12295840e-01 2.11879171e-01 1.43750820e-01
 6.81672026e-01 4.64676751e-01 3.16757142e-01 2.15924483e-01 1.47189679e-01
 6.84887460e-01 4.69070833e-01 3.21260731e-01 2.20027446e-01 1.50694039e-01
 6.88102894e-01 4.73485593e-01 3.25806806e-01 2.24188606e-01 1.54264829e-01
 6.91318328e-01 4.77921031e-01 3.30395568e-01 2.28408511e-01 1.57902990e-01
 6.94533762e-01 4.82377147e-01 3.35027214e-01 2.32687712e-01 1.61609472e-01
 6.97749196e-01 4.86853941e-01 3.39701946e-01 2.37026760e-01 1.65385231e-01
 7.00964630e-01 4.91351413e-01 3.44419961e-01 2.41426211e-01 1.69231235e-01
 7.04180064e-01 4.95869563e-01 3.49181461e-01 2.45886623e-01 1.73148458e-01
 7.07395498e-01 5.00408391e-01 3.53986643e-01 2.50408558e-01 1.77137887e-01
 7.10610932e-01 5.04967897e-01 3.58835708e-01 2.54992577e-01 1.81200513e-01
 7.13826367e-01 5.09548082e-01 3.63728856e-01 2.59639247e-01 1.85337341e-01
 7.17041801e-01 5.14148944e-01 3.68666285e-01 2.64349136e-01 1.89549381e-01
 7.20257235e-01 5.18770484e-01 3.73648194e-01 2.69122815e-01 1.93837655e-01
 7.23472669e-01 5.23412703e-01 3.78674785e-01 2.73960857e-01 1.98203192e-01
 7.26688103e-01 5.28075599e-01 3.83746255e-01 2.78863838e-01 2.02647034e-01
 7.29903537e-01 5.32759173e-01 3.88862805e-01 2.83832337e-01 2.07170226e-01
 7.33118971e-01 5.37463426e-01 3.94024634e-01 2.88866934e-01 2.11773829e-01
 7.36334405e-01 5.42188356e-01 3.99231941e-01 2.93968214e-01 2.16458910e-01
 7.39549839e-01 5.46933965e-01 4.04484926e-01 2.99136762e-01 2.21226544e-01
 7.42765273e-01 5.51700251e-01 4.09783788e-01 3.04373167e-01 2.26077819e-01
 7.45980707e-01 5.56487216e-01 4.15128727e-01 3.09678021e-01 2.31013829e-01
 7.49196141e-01 5.61294858e-01 4.20519942e-01 3.15051918e-01 2.36035681e-01
 7.52411576e-01 5.66123179e-01 4.25957633e-01 3.20495454e-01 2.41144489e-01
 7.55627010e-01 5.70972178e-01 4.31441999e-01 3.26009228e-01 2.46341378e-01
 7.58842444e-01 5.75841854e-01 4.36973240e-01 3.31593841e-01 2.51627481e-01
 7.62057878e-01 5.80732209e-01 4.42551555e-01 3.37249899e-01 2.57003942e-01
 7.65273312e-01 5.85643242e-01 4.48177143e-01 3.42978007e-01 2.62471915e-01
 7.68488746e-01 5.90574953e-01 4.53850205e-01 3.48778775e-01 2.68032563e-01
 7.71704180e-01 5.95527342e-01 4.59570939e-01 3.54652815e-01 2.73687059e-01
 7.74919614e-01 6.00500408e-01 4.65339545e-01 3.60600740e-01 2.79436587e-01
 7.78135048e-01 6.05494153e-01 4.71156222e-01 3.66623170e-01 2.85282338e-01
 7.81350482e-01 6.10508576e-01 4.77021170e-01 3.72720722e-01 2.91225516e-01
 7.84565916e-01 6.15543677e-01 4.82934589e-01 3.78894019e-01 2.97267333e-01
 7.87781350e-01 6.20599456e-01 4.88896678e-01 3.85143685e-01 3.03409012e-01
 7.90996785e-01 6.25675913e-01 4.94907636e-01 3.91470348e-01 3.09651787e-01
 7.94212219e-01 6.30773048e-01 5.00967662e-01 3.97874638e-01 3.15996899e-01
 7.97427653e-01 6.35890861e-01 5.07076957e-01 4.04357188e-01 3.22445603e-01
 8.00643087e-01 6.41029352e-01 5.13235719e-01 4.10918631e-01 3.28999161e-01
 8.03858521e-01 6.46188522e-01 5.19444149e-01 4.17559605e-01 3.35658847e-01
 8.07073955e-01 6.51368369e-01 5.25702446e-01 4.24280752e-01 3.42425944e-01
 8.10289389e-01 6.56568894e-01 5.32010808e-01 4.31082713e-01 3.49301748e-01
 8.13504823e-01 6.61790097e-01 5.38369436e-01 4.37966133e-01 3.56287561e-01
 8.16720257e-01 6.67031979e-01 5.44778529e-01 4.44931660e-01 3.63384700e-01
 8.19935691e-01 6.72294538e-01 5.51238287e-01 4.51979946e-01 3.70594489e-01
 8.23151125e-01 6.77577775e-01 5.57748908e-01 4.59111642e-01 3.77918264e-01
 8.26366559e-01 6.82881691e-01 5.64310593e-01 4.66327403e-01 3.85357372e-01
 8.29581994e-01 6.88206284e-01 5.70923541e-01 4.73627889e-01 3.92913169e-01
 8.32797428e-01 6.93551556e-01 5.77587951e-01 4.81013760e-01 4.00587022e-01
 8.36012862e-01 6.98917505e-01 5.84304023e-01 4.88485679e-01 4.08380310e-01
 8.39228296e-01 7.04304133e-01 5.91071957e-01 4.96044311e-01 4.16294422e-01
 8.42443730e-01 7.09711438e-01 5.97891951e-01 5.03690325e-01 4.24330756e-01
 8.45659164e-01 7.15139422e-01 6.04764205e-01 5.11424392e-01 4.32490724e-01
 8.48874598e-01 7.20588083e-01 6.11688920e-01 5.19247186e-01 4.40775746e-01
 8.52090032e-01 7.26057423e-01 6.18666293e-01 5.27159381e-01 4.49187254e-01
 8.55305466e-01 7.31547441e-01 6.25696525e-01 5.35161658e-01 4.57726691e-01
 8.58520900e-01 7.37058136e-01 6.32779815e-01 5.43254696e-01 4.66395511e-01
 8.61736334e-01 7.42589510e-01 6.39916362e-01 5.51439180e-01 4.75195178e-01
 8.64951768e-01 7.48141562e-01 6.47106367e-01 5.59715797e-01 4.84127168e-01
 8.68167203e-01 7.53714292e-01 6.54350028e-01 5.68085233e-01 4.93192968e-01
 8.71382637e-01 7.59307699e-01 6.61647545e-01 5.76548182e-01 5.02394075e-01
 8.74598071e-01 7.64921785e-01 6.68999118e-01 5.85105338e-01 5.11732000e-01
 8.77813505e-01 7.70556549e-01 6.76404945e-01 5.93757396e-01 5.21208260e-01
 8.81028939e-01 7.76211991e-01 6.83865227e-01 6.02505055e-01 5.30824390e-01
 8.84244373e-01 7.81888111e-01 6.91380163e-01 6.11349018e-01 5.40581929e-01
 8.87459807e-01 7.87584909e-01 6.98949952e-01 6.20289989e-01 5.50482434e-01
 8.90675241e-01 7.93302385e-01 7.06574793e-01 6.29328674e-01 5.60527469e-01
 8.93890675e-01 7.99040539e-01 7.14254887e-01 6.38465783e-01 5.70718610e-01
 8.97106109e-01 8.04799371e-01 7.21990433e-01 6.47702028e-01 5.81057447e-01
 9.00321543e-01 8.10578882e-01 7.29781630e-01 6.57038123e-01 5.91545577e-01
 9.03536977e-01 8.16379070e-01 7.37628677e-01 6.66474785e-01 6.02184613e-01
 9.06752412e-01 8.22199936e-01 7.45531775e-01 6.76012735e-01 6.12976177e-01
 9.09967846e-01 8.28041480e-01 7.53491122e-01 6.85652693e-01 6.23921904e-01
 9.13183280e-01 8.33903702e-01 7.61506918e-01 6.95395385e-01 6.35023438e-01
 9.16398714e-01 8.39786603e-01 7.69579363e-01 7.05241538e-01 6.46282438e-01
 9.19614148e-01 8.45690181e-01 7.77708655e-01 7.15191882e-01 6.57700573e-01
 9.22829582e-01 8.51614437e-01 7.85894995e-01 7.25247150e-01 6.69279524e-01
 9.26045016e-01 8.57559372e-01 7.94138582e-01 7.35408076e-01 6.81020984e-01
 9.29260450e-01 8.63524984e-01 8.02439616e-01 7.45675398e-01 6.92926656e-01
 9.32475884e-01 8.69511275e-01 8.10798295e-01 7.56049857e-01 7.04998259e-01
 9.35691318e-01 8.75518243e-01 8.19214819e-01 7.66532194e-01 7.17237519e-01
 9.38906752e-01 8.81545890e-01 8.27689388e-01 7.77123156e-01 7.29646178e-01
 9.42122186e-01 8.87594214e-01 8.36222202e-01 7.87823489e-01 7.42225988e-01
 9.45337621e-01 8.93663217e-01 8.44813459e-01 7.98633945e-01 7.54978713e-01
 9.48553055e-01 8.99752898e-01 8.53463359e-01 8.09555277e-01 7.67906131e-01
 9.51768489e-01 9.05863256e-01 8.62172102e-01 8.20588239e-01 7.81010028e-01
 9.54983923e-01 9.11994293e-01 8.70939887e-01 8.31733590e-01 7.94292207e-01
 9.58199357e-01 9.18146008e-01 8.79766914e-01 8.42992091e-01 8.07754480e-01
 9.61414791e-01 9.24318400e-01 8.88653382e-01 8.54364505e-01 8.21398672e-01
 9.64630225e-01 9.30511471e-01 8.97599490e-01 8.65851598e-01 8.35226622e-01
 9.67845659e-01 9.36725220e-01 9.06605438e-01 8.77454138e-01 8.49240178e-01
 9.71061093e-01 9.42959647e-01 9.15671426e-01 8.89172896e-01 8.63441204e-01
 9.74276527e-01 9.49214752e-01 9.24797652e-01 9.01008645e-01 8.77831574e-01
